Time,Core Temperatures,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7
00:52:03,38,38,39,38,39,38,38,39,38
00:52:05,38,38,39,38,39,39,38,39,38
00:52:07,38,37,39,38,39,38,38,39,38
00:52:09,38,38,39,38,38,38,38,38,38
00:52:11,38,38,39,38,38,39,38,38,38
00:52:13,38,38,38,37,39,38,38,39,38
00:52:15,38,37,39,37,38,38,38,38,38
00:52:17,38,38,38,38,39,38,38,39,38
00:52:19,38,37,38,38,38,38,38,39,38
00:52:21,38,38,38,38,38,38,38,39,38
00:52:23,38,37,39,38,38,38,38,38,38
00:52:25,38,37,38,38,38,38,38,38,37
00:52:27,38,37,38,37,39,38,37,38,38
00:52:29,38,37,38,38,38,38,38,38,38
00:52:31,38,37,39,38,38,39,38,39,38
00:52:33,38,37,39,38,39,38,39,39,38
00:52:35,38,37,38,38,38,38,38,39,38
00:52:37,38,37,38,37,38,38,37,39,38
00:52:39,38,37,38,37,38,38,38,38,38
00:52:41,38,38,38,37,38,38,37,38,38
00:52:43,38,37,38,38,39,38,37,38,38
00:52:45,38,37,38,37,38,38,37,39,38
00:52:47,38,38,38,37,38,37,37,38,38
00:52:49,38,38,38,37,38,37,37,38,38
00:52:51,38,37,38,37,38,38,38,38,38
00:52:53,45,39,40,39,39,40,41,39,80
00:52:55,38,37,39,38,39,38,38,38,38
00:52:57,38,37,38,38,39,38,38,39,38
00:52:59,38,37,39,37,38,37,37,38,38
00:53:01,38,38,38,39,38,38,38,39,38
00:53:03,38,38,38,38,38,38,37,38,38
00:53:05,38,37,38,38,38,37,38,39,38
00:53:07,38,37,38,37,38,38,37,38,38
00:53:09,38,37,38,38,38,38,37,38,38
00:53:11,38,39,38,38,38,38,38,39,38
00:53:13,38,38,38,38,38,37,38,38,38
00:53:15,38,37,38,38,38,38,38,38,38
00:53:17,38,38,38,37,38,38,37,38,38
00:53:19,38,37,38,38,38,38,37,38,38
00:53:21,38,38,39,38,38,38,37,38,38
00:53:23,38,37,38,38,38,38,38,38,38
00:53:25,38,37,38,38,38,38,37,38,38
00:53:27,38,37,38,38,38,37,38,39,38
00:53:29,38,37,39,38,38,38,38,38,38
00:53:31,38,37,39,37,38,38,37,38,38
00:53:33,38,37,38,37,38,38,38,38,38
00:53:35,38,37,39,37,38,38,38,39,38
00:53:37,38,37,38,37,38,38,37,38,38
00:53:39,38,37,39,37,39,38,38,38,38
00:53:41,38,37,38,37,38,38,37,38,38
00:53:43,38,37,38,38,38,38,38,38,38
00:53:45,38,37,39,38,38,38,38,38,38
00:53:47,38,37,42,37,38,38,38,38,38
00:53:49,38,37,40,37,38,37,37,38,38
00:53:51,39,37,43,37,42,38,38,38,39
00:53:53,38,37,39,38,38,38,38,39,38
00:53:55,38,37,38,38,38,38,38,39,38
00:53:57,38,38,38,38,38,38,38,38,38
00:53:59,38,38,38,37,38,37,37,39,38
00:54:01,38,37,39,38,38,38,37,38,37
00:54:03,38,38,38,37,37,38,37,38,37
00:54:05,38,37,38,38,38,37,37,38,37
00:54:07,38,37,38,37,37,38,37,39,38
00:54:09,38,37,38,38,38,38,38,39,38
00:54:10,37,37,38,37,37,37,37,38,37
00:54:13,38,37,38,38,38,37,37,38,38
00:54:15,38,37,38,38,38,38,38,38,38
00:54:17,38,37,38,38,38,38,37,38,38
00:54:19,38,37,38,37,38,38,37,38,38
00:54:21,38,38,38,38,38,38,38,38,38
00:54:22,38,37,38,37,38,38,37,39,38
00:54:24,38,37,38,38,37,38,37,39,38
00:54:27,38,37,39,37,37,38,37,38,37
00:54:29,38,37,38,37,38,38,38,38,38
00:54:31,38,37,38,37,38,38,37,38,38
00:54:32,41,44,41,40,41,40,44,39,40
00:54:35,38,37,38,37,38,38,38,39,37
00:54:37,38,37,38,37,38,38,38,38,38
00:54:39,38,37,38,38,38,38,38,38,38
00:54:41,38,38,39,37,38,38,38,38,38
00:54:43,38,37,38,39,38,38,38,38,38
00:54:45,38,37,38,38,39,38,38,38,38
00:54:47,38,37,38,37,38,38,37,38,38
00:54:49,38,37,38,38,38,38,37,38,38
00:54:51,38,37,38,38,38,38,37,40,38
00:54:53,38,37,38,37,38,38,37,37,42
00:54:55,38,37,38,37,38,38,37,38,38
00:54:57,38,37,39,37,38,38,37,37,43
00:54:59,46,41,42,41,42,44,42,75,44
00:55:01,40,39,41,40,40,40,39,39,39
00:55:02,39,38,40,39,39,39,38,39,39
00:55:05,39,38,39,39,39,39,38,39,38
00:55:07,38,38,39,38,39,38,38,39,38
00:55:09,38,38,39,38,39,38,38,39,38
00:55:11,38,38,39,38,38,39,38,38,39
00:55:13,38,38,39,38,38,39,38,39,38
00:55:15,38,37,39,38,39,38,38,39,38
00:55:17,38,38,39,38,38,38,38,39,38
00:55:19,39,38,40,38,39,39,38,38,39
00:55:21,38,38,39,38,38,39,38,38,38
00:55:23,38,37,39,38,39,38,38,39,38
00:55:25,38,37,39,38,38,38,38,38,38
00:55:27,38,38,39,38,38,39,38,38,38
00:55:29,38,37,38,38,38,39,38,38,38
00:55:31,38,38,39,38,38,38,37,39,38
00:55:32,38,37,38,38,38,39,38,38,38
00:55:35,38,38,38,38,38,38,38,38,38
00:55:37,38,37,39,39,38,39,38,39,38
00:55:39,38,38,38,38,38,39,38,38,38
00:55:41,38,38,38,38,38,38,38,38,38
00:55:43,38,37,38,37,38,38,38,38,38
00:55:45,38,39,40,38,38,38,38,39,38
00:55:46,38,38,39,38,38,38,38,38,38
00:55:49,38,38,38,38,38,38,38,38,38
00:55:51,38,37,38,38,38,38,38,39,38
00:55:53,38,38,38,38,38,38,38,38,38
00:55:55,38,38,38,38,38,38,37,38,38
00:55:57,38,38,38,38,39,38,38,38,38
00:55:59,38,37,38,38,39,38,38,38,38
00:56:01,38,38,39,38,39,38,38,39,37
00:56:03,38,37,39,38,38,38,37,39,38
00:56:05,38,37,38,38,38,38,37,39,38
00:56:07,38,37,38,38,38,38,38,39,38
00:56:09,38,37,38,38,38,38,38,39,38
00:56:11,38,38,38,38,39,39,38,39,38
00:56:13,38,37,38,38,38,38,38,39,38
00:56:15,38,38,39,38,39,38,38,38,38
00:56:17,38,37,38,38,38,38,37,38,38
00:56:19,38,37,38,38,38,38,37,38,38
00:56:21,38,38,39,38,38,38,38,38,38
00:56:23,38,37,38,38,38,38,37,38,38
00:56:24,38,37,38,38,38,38,38,39,38
00:56:27,38,37,38,37,38,38,37,39,38
00:56:28,38,37,38,38,38,38,38,39,38
00:56:30,38,37,38,38,38,37,37,38,38
00:56:32,38,37,38,37,38,38,38,38,38
00:56:34,38,37,38,37,38,38,38,39,37
00:56:36,38,38,39,38,39,38,38,38,38
00:56:38,38,38,40,38,39,38,38,38,38
00:56:40,38,37,38,37,37,38,38,38,38
00:56:42,38,37,38,37,38,38,37,38,38
00:56:44,38,38,39,37,38,38,38,39,37
00:56:46,38,38,38,38,38,38,37,38,38
00:56:48,38,38,38,38,38,38,38,38,37
00:56:50,38,37,38,38,38,38,38,38,38
00:56:53,38,38,38,38,38,38,37,38,38
00:56:54,38,37,37,38,38,38,37,38,38
00:56:56,38,38,38,37,38,38,37,38,38
00:56:58,38,37,38,38,38,38,37,38,38
00:57:00,38,38,38,37,38,38,37,39,38
00:57:02,38,38,39,38,38,39,38,38,38
00:57:04,38,38,40,38,38,39,38,39,38
00:57:06,38,38,38,38,38,38,37,38,38
00:57:08,38,37,39,38,38,38,37,39,38
00:57:10,39,38,39,40,40,39,38,39,38
00:57:12,38,38,39,38,39,38,38,39,39
00:57:14,38,38,38,38,38,38,38,39,38
00:57:16,38,38,39,38,39,38,38,39,38
00:57:18,38,38,39,38,39,38,38,39,38
00:57:20,38,37,38,40,39,38,38,39,39
00:57:22,38,37,38,38,38,38,38,38,38
00:57:24,38,38,39,38,39,38,38,39,38
00:57:26,38,37,39,37,39,38,38,38,38
00:57:28,38,38,39,38,39,38,38,39,39
00:57:30,38,37,39,38,39,38,38,38,38
00:57:32,38,38,40,38,39,38,38,38,38
00:57:34,38,37,38,38,38,38,38,38,38
00:57:36,38,37,38,38,38,38,38,39,38
00:57:38,38,37,38,38,38,38,37,39,38
00:57:40,38,37,38,38,38,38,38,39,38
00:57:42,38,37,38,38,38,38,38,39,38
00:57:44,38,38,38,38,38,38,37,38,38
00:57:46,38,37,38,38,38,38,38,38,38
00:57:48,38,37,39,37,38,38,38,39,38
00:57:50,42,42,44,42,43,41,42,40,41
00:57:52,38,38,39,37,38,38,38,38,38
